timestamp,title,price,original_price,shipping,item_url
2026-04-10 03:18:04,Angenieux Optimo 24-290mm T2.8 Cine Zoom Lens #674,"$19,749.00","$19,999.00",N/A,N/A
2026-04-10 03:18:04,Sony FE 400mm f2.8 GM OSS Lens SEL400F28GM #937,"$9,430.29","$9,680.29",N/A,N/A
2026-04-10 03:18:04,Leica 11731 50mm f1.2 Noctilux-M ASPH Lens (re-issue) Glossy Black #962,"$6,862.73","$7,112.73",N/A,N/A
2026-04-10 03:18:04,Leica 11731 50mm f1.2 Noctilux-M ASPH Lens (re-issue) Glossy Black #968,"$6,862.73","$7,112.73",N/A,N/A
2026-04-10 03:18:04,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,$299.99,$459.99,N/A,N/A
2026-04-10 03:18:04,"Samsung QN55LS03FA The Frame 55"" QLED 4K UHD HDR Smart TV – 2025 Model",$719.00,$897.99,N/A,N/A
2026-04-10 03:18:04,"Anpviz 8MP 4K PoE IP Camera, Wired Outdoor Security Cam with Color Night Vision",$37.99,$54.27,N/A,N/A
2026-04-10 03:18:04,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 03:18:04,Acer D501 - ADK020 USB Type-C Dock Station RJ45 connector,$104.62,$299.99,N/A,N/A
2026-04-10 03:18:04,Acer USB 3.0 Dock II - U301 Docking Station HDMI RJ-45 Headphone,$58.58,$129.99,N/A,N/A
2026-04-10 03:18:04,Acer 65W Adapter with Power Cord,$18.59,$29.99,N/A,N/A
2026-04-10 03:18:04,Acer M501 - Dock Station 3.1 USB Type-C 4096x2160 Resolution HDMI DisplayPort,$115.31,$239.99,N/A,N/A
2026-04-10 03:18:04,Apple iPhone 17 Pro 256GB Unlocked Very Good All Colors,$954.99,"$1,299.99",N/A,N/A
2026-04-10 03:18:04,Samsung Galaxy Watch 7 SM-L300 | 40mm | GPS | Bluetooth - Multi Color SmartWatch,$99.95,N/A,N/A,N/A
2026-04-10 03:18:04,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$586.99,N/A,N/A,N/A
2026-04-10 03:18:04,Apple Watch Ultra GPS & Cellular Unlocked 49mm Titanium - US Version . Excellent,$289.99,N/A,N/A,N/A
2026-04-10 03:18:04,"Acer XV270 X1 27"" IPS Gaming Monitor FHD 400nits 180Hz 1ms Refurbished",$79.04,$199.99,N/A,N/A
2026-04-10 03:18:04,"MSI PRO MP275PG 27"" FHD Business Flat IPS Monitor 100Hz/1ms Built-in Speaker",$84.99,$149.99,N/A,N/A
2026-04-10 03:18:04,"MSI G274QPF 27"" WQHD Flat Rapid IPS Gaming Monitor, 170Hz/1ms HDR400",$119.99,$219.99,N/A,N/A
2026-04-10 03:18:04,"Acer Nitro 27"" Gaming Monitor 4K UHD 1000Nit 160Hz 1ms XV275K Refurbished",$229.99,$879.99,N/A,N/A
2026-04-10 07:50:25,Apple iPhone 17 Pro Max 512GB Unlocked Very Good All Colors,"$1,289.99",N/A,N/A,N/A
2026-04-10 07:50:25,Beats by Dr. Dre Beats Fit Pro Wireless In Ear Headphones - New,$124.99,N/A,N/A,N/A
2026-04-10 07:50:25,Google Pixel Buds A-Series Wireless Earbuds - Headphones w/ Bluetooth White New,$79.99,N/A,N/A,N/A
2026-04-10 07:50:25,Google Pixel Buds Pro - Noise Canceling Earbuds Headphones - New,$99.99,N/A,N/A,N/A
2026-04-10 07:50:25,Geek Squad Certified Refurbished PlayStation 5 Console - PlayStation 5,N/A,$549.99,N/A,N/A
2026-04-10 07:50:25,"MSI PRO MP275PG 27"" FHD Business Flat IPS Monitor 100Hz/1ms Built-in Speaker",$84.99,$149.99,N/A,N/A
2026-04-10 07:50:25,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 07:50:25,JBL JBLPARTYBOX720 Portable Bluetooth Speaker-Black,N/A,$799.95,N/A,N/A
2026-04-10 07:50:25,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,358.00","$3,099.00",N/A,N/A
2026-04-10 07:50:25,Arlo VMS5340-100NAR Ultra 4K UHD WiFi 3 Camera System Certified Refurbished,$199.99,$879.99,N/A,N/A
2026-04-10 07:50:25,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",$239.85,$699.00,N/A,N/A
2026-04-10 07:50:25,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,$299.99,$459.99,N/A,N/A
2026-04-10 07:50:25,"Seagate Exos X22 ST28000NM000C 28TB CMR SATA 6Gb/s 3.5"" Enterprise Hard Drive",$569.99,N/A,N/A,N/A
2026-04-10 07:50:25,Apple iPhone 17 Pro 512GB Unlocked Very Good All Colors,"$1,143.99","$1,399.99",N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy Z Fold6 1TB F956U Unlocked - Good,$620.99,"$2,259.99",N/A,N/A
2026-04-10 07:50:25,Apple iPad 11-inch (A16) A3355 128GB Wi-Fi +5G Cellular- Unlocked - Excellent,$332.49,$499.00,N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Excellent,$622.24,"$1,999.99",N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Good,$612.74,"$1,999.99",N/A,N/A
2026-04-10 07:50:25,Apple iPhone 16e 128GB Unlocked Good Condition,$368.00,$501.00,N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Very Good,$617.49,"$1,999.99",N/A,N/A
2026-04-10 07:50:25,Apple iPhone 16e 128GB Unlocked Excellent Condition,$386.00,$529.00,N/A,N/A
2026-04-10 07:50:25,Apple iPhone 16e 128GB Unlocked Very Good Condition,$377.00,$515.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 8 G1i 14"" 2.5K Intel Ultra 7 255U 16GB RAM 512GB SSD W11P Laptop SL",$759.05,$799.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 8 G1i 14"" WUXGA Intel Ultra 7 265U 16GB DDR5 512GB SSD W11P Laptop",$777.10,$818.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 8 G1i 16"" Touch Intel Ultra 7 255U 16GB 512GB SSD W11P Laptop SL",$750.50,$790.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 13.3"" WUXGA Intel Ultra 5 235U 16GB RAM 256GB SSD W11P Laptop",$573.80,$604.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 5 235U 16GB 512GB SSD W11P Laptop",$582.35,$959.99,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 14"" Touch Intel Ultra 5 235U 16GB DDR5 256GB SSD W11P Laptop",$608.95,$641.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 5 235H 16GB 256GB SSD W11P Laptop",$573.80,"$1,149.99",N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 14"" WUXGA Intel Ultra 5 235H 16GB DDR5 512GB SSD W11P Laptop",$591.85,$623.00,N/A,N/A
2026-04-10 07:50:25,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 7 265U 16GB 1TB SSD W11P Laptop","$1,007.00","$1,499.99",N/A,N/A
2026-04-10 07:50:25,Apple AirPods Pro 2 Active Noise Cancelling Earbuds w/ Hearing Aid Feature White,$109.99,$249.99,N/A,N/A
2026-04-10 07:50:25,"ASUS - ROG Zephyrus G16 16"" OLED 2.5K 240Hz Gaming Laptop - Intel Core Ultra ...","$2,629.99",N/A,N/A,N/A
2026-04-10 07:50:25,Samsung Q990F 11.1.4ch Q Series Soundbar Wireless Dolby Atmos,$879.99,N/A,N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy S24 Fe Fully Unlocked 6.7in 128GB - Excellent,$265.00,N/A,N/A,N/A
2026-04-10 07:50:25,"Lenovo Legion Go 2 Handheld Gaming PC AMD Ryzen Z2 32GB RAM 1TB SSD 8.8"" OLED","$1,299.00",N/A,N/A,N/A
2026-04-10 07:50:25,Apple MacBook Air 2025 M4 10CoreCPU/10CoreGPU 16GB 15.3in 256GB SSD,$879.00,"$1,250.00",N/A,N/A
2026-04-10 07:50:25,Apple iPhone 17 Pro 256GB Unlocked Very Good All Colors,$954.99,"$1,299.99",N/A,N/A
2026-04-10 07:50:25,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$586.99,N/A,N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy S21 S991U 5G SM- G991U1 - 128GB - FACTORY UNLOCKED - EXCELLENT,$139.48,N/A,N/A,N/A
2026-04-10 07:50:25,Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone,$164.95,N/A,N/A,N/A
2026-04-10 07:50:25,"Microsoft Surface Pro 7+ 12.3"" i5 2.40GHz/8GB/128GB SSD (Platinum) - w/Warranty",$315.27,"$1,199.00",N/A,N/A
2026-04-10 07:50:25,"Lenovo IdeaPad 5 16IRU9 16"" Touch Ultra 7 150U 16GB 1TB SSD W11H(French/English)",$489.99,$773.99,N/A,N/A
2026-04-10 07:50:25,"HP Chromebook 11MK G9 EE 11.6"" MediaTek 2GHz/4GB/32GB eMMC 349Y8UT - w/Warranty",$74.40,$160.00,N/A,N/A
2026-04-10 07:50:25,"MSI Crosshair 18 HX AI A2XWGKG-012US 18"" Gaming Laptop QHD U9-275HX 5070 1TB","$1,399.00","$1,699.00",N/A,N/A
2026-04-10 07:50:25,"Samsung QN55LS03FA The Frame 55"" QLED 4K UHD HDR Smart TV – 2025 Model",$719.00,$897.99,N/A,N/A
2026-04-10 07:50:25,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 07:50:25,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,358.00","$3,099.00",N/A,N/A
2026-04-10 07:50:25,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",$94.00,$199.00,N/A,N/A
2026-04-10 07:50:25,Sony FX3A Full-Frame Cinema Camera USA Fast Shipping!,"$3,849.00","$4,298.00",N/A,N/A
2026-04-10 07:50:25,Canon EOS R100 Mirrorless Camera + RF-S 18-45mm F4.5-6.3 IS STM Lens Kit Bundle,$559.00,$599.99,N/A,N/A
2026-04-10 07:50:25,Canon EOS R10 Mirrorless Camera w/RF-S18-45mm f/4.5-6.3 is STM Lens Kit,$959.95,"$1,487.99",N/A,N/A
2026-04-10 07:50:25,"Canon - EOS R5 Mark II Mirrorless Camera, 45MP, Full-Frame Hybrid Camera, 8K","$6,499.95","$10,074.99",N/A,N/A
2026-04-10 07:50:25,Geek Squad Certified Refurbished PlayStation 5 Console - PlayStation 5,N/A,$549.99,N/A,N/A
2026-04-10 07:50:25,"Nintendo Wii Console HD + Pick 1-4 Voomwa Remotes, Wii Sports, Mario & More",$99.99,N/A,N/A,N/A
2026-04-10 07:50:25,"Nintendo Wii Game Console + Pick 1-4 Remotes, Wii Sports, Mario Kart & More, USA",$94.99,N/A,N/A,N/A
2026-04-10 07:50:25,Sony PlayStation PSP 1000/2000/3000 Console with Charger/New Battery Region Free,$119.99,N/A,N/A,N/A
2026-04-10 07:50:25,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",$239.85,$699.00,N/A,N/A
2026-04-10 07:50:25,Apple iPad Pro M4 Chip 13inch OLED Display 256GB Wi-Fi Space Black 3M780LL/A,$777.99,"$1,299.99",N/A,N/A
2026-04-10 07:50:25,"Samsung Galaxy Tab S10 FE 10.9"" Tablet 128GB WiFi with S-Pen Gray SM-X520NZALXAR",$291.00,$499.99,N/A,N/A
2026-04-10 07:50:25,"2022 Apple iPad Air 5 256GB WiFi/Unlocked 10.9"" - (Space Gray) A2589 w/Warranty",$342.24,$749.00,N/A,N/A
2026-04-10 07:50:25,Apple AirPods Pro 3 Wireless Active Noise Cancelling Earbuds Magsafe MFHP4LL/A,$186.95,N/A,N/A,N/A
2026-04-10 07:50:25,Anker 737 Power Bank 24000mAh 3-Port Portable Charger 140W for iPhone 14/MacBook,$67.49,$159.99,N/A,N/A
2026-04-10 07:50:25,OEM Samsung Galaxy Buds+ Plus True Wireless Earbuds SM-R175 Replacement PARTS,$19.95,N/A,N/A,N/A
2026-04-10 07:50:25,Anker MagGo Power Bank 10000mAh 15W Wireless Magnetic Charger for iPhone|Refurb,$44.99,$74.99,N/A,N/A
2026-04-10 07:50:25,"Seagate Exos X22 ST28000NM000C 28TB CMR SATA 6Gb/s 3.5"" Enterprise Hard Drive",$569.99,N/A,N/A,N/A
2026-04-10 07:50:25,"Seagate Exos ST26000NM000C 26TB CMR 7200RPM SATA6Gb/s 3.5"" Enterprise Hard Drive",$509.99,N/A,N/A,N/A
2026-04-10 07:50:25,MDD 18TB (2X18 MACH.2 Dual Actuator) 7200RPM 512MB SAS 12Gb/s Enterprise HDD,$319.95,$369.95,N/A,N/A
2026-04-10 07:50:25,"Toshiba 14TB MG07ACA14TE 256MB 7200RPM SATA 6.0Gb/s 3.5"" Internal Enterprise HDD",$279.99,$299.99,N/A,N/A
2026-04-10 07:50:25,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,$299.99,$459.99,N/A,N/A
2026-04-10 07:50:25,JBL JBLPARTYBOX720 Portable Bluetooth Speaker-Black,N/A,$799.95,N/A,N/A
2026-04-10 07:50:25,Skullcandy SESH ANC Wireless In-ear Bluetooth Earbuds (Certified Refurb)-BLACK,$18.09,$59.99,N/A,N/A
2026-04-10 07:50:25,"JBL Tune 510BT, Wireless on-ear headphones",$19.46,$37.46,N/A,N/A
2026-04-10 07:50:25,"HP OfficeJet Pro 8125e All-in-One Printer Wireless, Print, Copy, Scan, Inkjet",$74.00,$399.99,N/A,N/A
2026-04-10 07:50:25,"HP OfficeJet Pro 8135e Wireless All-in-One Printer Print, Copy, Scan, Fax Inkjet",$83.00,$299.99,N/A,N/A
2026-04-10 07:50:25,Canon MAXIFY GX2020 All-in-One Wireless Color Inkjet MegaTank Printer,$307.49,$476.99,N/A,N/A
2026-04-10 07:50:25,Canon PIXMA TS8820 Wireless All-In-One Inkjet Printer + More,$265.95,$412.99,N/A,N/A
2026-04-10 07:50:25,Rockville RockMat 37-25 37 Sq Ft 2.5MM 100 MIL Sound Vibration Deadener Car Kit,$74.95,$159.99,N/A,N/A
2026-04-10 07:50:25,Rockville RockMat 37-15 37 Sq Ft 1.5MM 60 MIL Sound Vibration Deadener Car Kit,$57.95,$129.99,N/A,N/A
2026-04-10 07:50:25,Rockville RockMat 50-15 50 Sq Ft 1.5MM 60 MIL Sound Vibration Deadener Car Kit,$69.95,$149.99,N/A,N/A
2026-04-10 07:50:25,"Rockville RDF-4 2800W Peak 700w RMS 4-Channel Car Amplifier, Compact, Efficient",$99.95,$249.99,N/A,N/A
2026-04-10 07:50:25,Angenieux Optimo 24-290mm T2.8 Cine Zoom Lens #674,"$19,749.00","$19,999.00",N/A,N/A
2026-04-10 07:50:25,Sony FE 400mm f2.8 GM OSS Lens SEL400F28GM #937,"$9,430.29","$9,680.29",N/A,N/A
2026-04-10 07:50:25,Leica 11731 50mm f1.2 Noctilux-M ASPH Lens (re-issue) Glossy Black #962,"$6,862.73","$7,112.73",N/A,N/A
2026-04-10 07:50:25,Leica 11731 50mm f1.2 Noctilux-M ASPH Lens (re-issue) Glossy Black #968,"$6,862.73","$7,112.73",N/A,N/A
2026-04-10 07:50:25,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,$299.99,$459.99,N/A,N/A
2026-04-10 07:50:25,"Samsung QN55LS03FA The Frame 55"" QLED 4K UHD HDR Smart TV – 2025 Model",$719.00,$897.99,N/A,N/A
2026-04-10 07:50:25,"Anpviz 8MP 4K PoE IP Camera, Wired Outdoor Security Cam with Color Night Vision",$37.99,$54.27,N/A,N/A
2026-04-10 07:50:25,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 07:50:25,Acer D501 - ADK020 USB Type-C Dock Station RJ45 connector,$104.62,$299.99,N/A,N/A
2026-04-10 07:50:25,Acer USB 3.0 Dock II - U301 Docking Station HDMI RJ-45 Headphone,$58.58,$129.99,N/A,N/A
2026-04-10 07:50:25,Acer 65W Adapter with Power Cord,$18.59,$29.99,N/A,N/A
2026-04-10 07:50:25,Acer M501 - Dock Station 3.1 USB Type-C 4096x2160 Resolution HDMI DisplayPort,$115.31,$239.99,N/A,N/A
2026-04-10 07:50:25,Apple iPhone 17 Pro 256GB Unlocked Very Good All Colors,$954.99,"$1,299.99",N/A,N/A
2026-04-10 07:50:25,Samsung Galaxy Watch 7 SM-L300 | 40mm | GPS | Bluetooth - Multi Color SmartWatch,$99.95,N/A,N/A,N/A
2026-04-10 07:50:25,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$586.99,N/A,N/A,N/A
2026-04-10 07:50:25,Apple Watch Ultra GPS & Cellular Unlocked 49mm Titanium - US Version . Excellent,$289.99,N/A,N/A,N/A
2026-04-10 07:50:25,"Acer XV270 X1 27"" IPS Gaming Monitor FHD 400nits 180Hz 1ms Refurbished",$79.04,$199.99,N/A,N/A
2026-04-10 07:50:25,"MSI PRO MP275PG 27"" FHD Business Flat IPS Monitor 100Hz/1ms Built-in Speaker",$84.99,$149.99,N/A,N/A
2026-04-10 07:50:25,"MSI G274QPF 27"" WQHD Flat Rapid IPS Gaming Monitor, 170Hz/1ms HDR400",$119.99,$219.99,N/A,N/A
2026-04-10 07:50:25,"Acer Nitro 27"" Gaming Monitor 4K UHD 1000Nit 160Hz 1ms XV275K Refurbished",$229.99,$879.99,N/A,N/A
2026-04-10 10:11:17,Apple iPhone 17 Pro Max 512GB Unlocked Very Good All Colors,"$1,289.99",N/A,N/A,N/A
2026-04-10 10:11:17,Beats by Dr. Dre Beats Fit Pro Wireless In Ear Headphones - New,$124.99,N/A,N/A,N/A
2026-04-10 10:11:17,Google Pixel Buds A-Series Wireless Earbuds - Headphones w/ Bluetooth White New,$79.99,N/A,N/A,N/A
2026-04-10 10:11:17,Google Pixel Buds Pro - Noise Canceling Earbuds Headphones - New,$99.99,N/A,N/A,N/A
2026-04-10 10:11:17,Geek Squad Certified Refurbished PlayStation 5 Console - PlayStation 5,N/A,$549.99,N/A,N/A
2026-04-10 10:11:17,"MSI PRO MP275PG 27"" FHD Business Flat IPS Monitor 100Hz/1ms Built-in Speaker",$84.99,$149.99,N/A,N/A
2026-04-10 10:11:17,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 10:11:17,JBL JBLPARTYBOX720 Portable Bluetooth Speaker-Black,N/A,$799.95,N/A,N/A
2026-04-10 10:11:17,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,358.00","$3,099.00",N/A,N/A
2026-04-10 10:11:17,Arlo VMS5340-100NAR Ultra 4K UHD WiFi 3 Camera System Certified Refurbished,$199.99,$879.99,N/A,N/A
2026-04-10 10:11:17,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",$239.85,$699.00,N/A,N/A
2026-04-10 10:11:17,Sony WH-1000XM6 The Best Wireless Noise Canceling Bluetooth Headphones,$299.99,$459.99,N/A,N/A
2026-04-10 10:11:17,"Seagate Exos X22 ST28000NM000C 28TB CMR SATA 6Gb/s 3.5"" Enterprise Hard Drive",$569.99,N/A,N/A,N/A
2026-04-10 10:11:17,Apple iPhone 17 Pro 512GB Unlocked Very Good All Colors,"$1,143.99","$1,399.99",N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy Z Fold6 1TB F956U Unlocked - Good,$620.99,"$2,259.99",N/A,N/A
2026-04-10 10:11:17,Apple iPad 11-inch (A16) A3355 128GB Wi-Fi +5G Cellular- Unlocked - Excellent,$332.49,$499.00,N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Excellent,$622.24,"$1,999.99",N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Good,$612.74,"$1,999.99",N/A,N/A
2026-04-10 10:11:17,Apple iPhone 16e 128GB Unlocked Good Condition,$368.00,$501.00,N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy Z Fold 6 5G US Version F956U - 512GB (Unlocked) - Very Good,$617.49,"$1,999.99",N/A,N/A
2026-04-10 10:11:17,Apple iPhone 16e 128GB Unlocked Excellent Condition,$386.00,$529.00,N/A,N/A
2026-04-10 10:11:17,Apple iPhone 16e 128GB Unlocked Very Good Condition,$377.00,$515.00,N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 8 G1i 14"" 2.5K Intel Ultra 7 255U 16GB RAM 512GB SSD W11P Laptop SL",$759.05,"$1,159.99",N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 8 G1i 14"" WUXGA Intel Ultra 7 265U 16GB DDR5 512GB SSD W11P Laptop",$777.10,"$1,199.99",N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 8 G1i 16"" Touch Intel Ultra 7 255U 16GB 512GB SSD W11P Laptop SL",$750.50,$790.00,N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 13.3"" WUXGA Intel Ultra 5 235U 16GB RAM 256GB SSD W11P Laptop",$573.80,"$1,049.99",N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 5 235U 16GB 512GB SSD W11P Laptop",$582.35,$959.99,N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 14"" Touch Intel Ultra 5 235U 16GB DDR5 256GB SSD W11P Laptop",$608.95,$999.99,N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 5 235H 16GB 256GB SSD W11P Laptop",$573.80,"$1,149.99",N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 14"" WUXGA Intel Ultra 5 235H 16GB DDR5 512GB SSD W11P Laptop",$591.85,$969.99,N/A,N/A
2026-04-10 10:11:17,"HP EliteBook 6 G1i 14"" WUXGA Touch Intel Ultra 7 265U 16GB 1TB SSD W11P Laptop","$1,007.00","$1,499.99",N/A,N/A
2026-04-10 10:11:17,Apple AirPods Pro 2 Active Noise Cancelling Earbuds w/ Hearing Aid Feature White,$109.99,$249.99,N/A,N/A
2026-04-10 10:11:17,"ASUS - ROG Zephyrus G16 16"" OLED 2.5K 240Hz Gaming Laptop - Intel Core Ultra ...","$2,629.99",N/A,N/A,N/A
2026-04-10 10:11:17,Samsung Q990F 11.1.4ch Q Series Soundbar Wireless Dolby Atmos,$879.99,N/A,N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy S24 Fe Fully Unlocked 6.7in 128GB - Excellent,$265.00,N/A,N/A,N/A
2026-04-10 10:11:17,"Lenovo Legion Go 2 Handheld Gaming PC AMD Ryzen Z2 32GB RAM 1TB SSD 8.8"" OLED","$1,299.00",N/A,N/A,N/A
2026-04-10 10:11:17,Apple MacBook Air 2025 M4 10CoreCPU/10CoreGPU 16GB 15.3in 256GB SSD,$879.00,"$1,250.00",N/A,N/A
2026-04-10 10:11:17,Apple iPhone 17 Pro 256GB Unlocked Very Good All Colors,$954.99,"$1,299.99",N/A,N/A
2026-04-10 10:11:17,Apple iPhone 15 Pro Max A2849 256GB Unlocked Very Good,$586.99,N/A,N/A,N/A
2026-04-10 10:11:17,Samsung Galaxy S21 S991U 5G SM- G991U1 - 128GB - FACTORY UNLOCKED - EXCELLENT,$139.48,N/A,N/A,N/A
2026-04-10 10:11:17,Google Pixel 7a | 7 | 7 Pro - 128GB 256GB 512GB - Unlocked - Smartphone,$164.95,N/A,N/A,N/A
2026-04-10 10:11:17,"Microsoft Surface Pro 7+ 12.3"" i5 2.40GHz/8GB/128GB SSD (Platinum) - w/Warranty",$315.27,"$1,199.00",N/A,N/A
2026-04-10 10:11:17,"Lenovo IdeaPad 5 16IRU9 16"" Touch Ultra 7 150U 16GB 1TB SSD W11H(French/English)",$489.99,$773.99,N/A,N/A
2026-04-10 10:11:17,"HP Chromebook 11MK G9 EE 11.6"" MediaTek 2GHz/4GB/32GB eMMC 349Y8UT - w/Warranty",$74.40,$160.00,N/A,N/A
2026-04-10 10:11:17,"MSI Crosshair 18 HX AI A2XWGKG-012US 18"" Gaming Laptop QHD U9-275HX 5070 1TB","$1,399.00","$1,699.00",N/A,N/A
2026-04-10 10:11:17,"Samsung QN55LS03FA The Frame 55"" QLED 4K UHD HDR Smart TV – 2025 Model",$719.00,$897.99,N/A,N/A
2026-04-10 10:11:17,JBL Bar 500MK2 750W Peak 5.1-Ch Dolby Atmos Soundbar w/ Wireless Subwoofer,$367.00,$649.95,N/A,N/A
2026-04-10 10:11:17,Epson BrightLink 1485Fi FHD 5000Lumen 3LCD Interactive Classroom Laser Projector,"$1,358.00","$3,099.00",N/A,N/A
2026-04-10 10:11:17,"Bose Solo Soundbar 2 Home Theater, Certified Refurbished",$94.00,$199.00,N/A,N/A
2026-04-10 10:11:17,Sony FX3A Full-Frame Cinema Camera USA Fast Shipping!,"$3,849.00","$4,298.00",N/A,N/A
2026-04-10 10:11:17,Canon EOS R100 Mirrorless Camera + RF-S 18-45mm F4.5-6.3 IS STM Lens Kit Bundle,$559.00,$599.99,N/A,N/A
2026-04-10 10:11:17,Canon EOS R10 Mirrorless Camera w/RF-S18-45mm f/4.5-6.3 is STM Lens Kit,$959.95,"$1,487.99",N/A,N/A
2026-04-10 10:11:17,"Canon - EOS R5 Mark II Mirrorless Camera, 45MP, Full-Frame Hybrid Camera, 8K","$6,499.95","$10,074.99",N/A,N/A
2026-04-10 10:11:17,Geek Squad Certified Refurbished PlayStation 5 Console - PlayStation 5,N/A,$549.99,N/A,N/A
2026-04-10 10:11:17,"Nintendo Wii Console HD + Pick 1-4 Voomwa Remotes, Wii Sports, Mario & More",$99.99,N/A,N/A,N/A
2026-04-10 10:11:17,"Nintendo Wii Game Console + Pick 1-4 Remotes, Wii Sports, Mario Kart & More, USA",$94.99,N/A,N/A,N/A
2026-04-10 10:11:17,Sony PlayStation PSP 1000/2000/3000 Console with Charger/New Battery Region Free,$119.99,N/A,N/A,N/A
2026-04-10 10:11:17,"Apple iPad Air 10.9"" 4th Gen, 64GB, Wi-Fi - Gray - Very Good - 1 YEAR WARRANTY",$239.85,$699.00,N/A,N/A
2026-04-10 10:11:17,Apple iPad Pro M4 Chip 13inch OLED Display 256GB Wi-Fi Space Black 3M780LL/A,$777.99,"$1,299.99",N/A,N/A
2026-04-10 10:11:17,"Samsung Galaxy Tab S10 FE 10.9"" Tablet 128GB WiFi with S-Pen Gray SM-X520NZALXAR",$291.00,$499.99,N/A,N/A
2026-04-10 10:11:17,"2022 Apple iPad Air 5 256GB WiFi/Unlocked 10.9"" - (Space Gray) A2589 w/Warranty",$342.24,$749.00,N/A,N/A
2026-04-10 10:11:17,Apple AirPods Pro 3 Wireless Active Noise Cancelling Earbuds Magsafe MFHP4LL/A,$186.95,N/A,N/A,N/A
